;tweetid;stance;sent
39376;1032108168984199169;believer;positive
39377;1470861745996632064;believer;neutral
39378;1458805405589688322;deny;neutral
39379;557262536211308544;deny;neutral
39380;1425103525898555410;deny;negative
39381;1436619848457535490;believer;positive
39382;951361891665829888;believer;positive
39383;1035397428768399360;believer;positive
39384;1446499803828002830;deny;positive
39385;1446511077085351946;believer;neutral
39386;1030651991146553344;believer;positive
39387;1455614297095032832;believer;neutral
39388;1460830011393404930;believer;neutral
39389;953341048234893313;believer;neutral
39390;1440380184574640131;believer;positive
39391;565246383771250688;deny;negative
39392;1436382576273469445;believer;positive
39393;1423648624177778694;believer;neutral
39394;1430762016029831171;believer;neutral
39395;1458438137802223617;deny;positive
39396;1458871900550025229;believer;positive
39397;1449889509533880320;deny;negative
39398;1452342218782646278;believer;positive
39399;1446578106073063435;deny;negative
39400;1458646818355662848;believer;positive
39401;1436040597261983747;believer;neutral
39402;985876873002586112;believer;negative
39403;1473657330499731459;believer;neutral
39404;1440427208762281987;believer;positive
39405;982763467529531392;believer;neutral
39406;1443886870698631170;believer;negative
39407;1514782882018996234;believer;positive
39408;1460950163321675777;believer;positive
39409;952577922493239298;believer;negative
39410;1119779667240636416;deny;negative
39411;1475126887986909190;believer;positive
39412;1441349643074293762;believer;positive
39413;1422842018590494726;deny;neutral
39414;1501128530998005761;believer;positive
39415;1439711896190402561;believer;negative
39416;1424734844509110282;believer;positive
39417;1433557127021219842;believer;positive
39418;1470652423106564096;believer;positive
39419;1428801005664231433;believer;positive
39420;7551892435;deny;negative
39421;1454957318878089221;deny;negative
39422;1450189468267270148;believer;negative
39423;1432621700252831747;deny;negative
39424;907416408006565888;believer;neutral
39425;1514540582022283267;believer;neutral
39426;1468780356627156994;believer;negative
39427;1446452250700886017;believer;positive
39428;1514729556401291305;believer;positive
39429;946833695440334848;believer;positive
39430;937590850476851200;believer;positive
39431;1446534452251815939;believer;positive
39432;989285251150053376;believer;negative
39433;1453900978038652930;deny;negative
39434;1456988640823885827;believer;neutral
39435;1031105691069689856;believer;neutral
39436;981555361122484226;believer;negative
39437;1451940999119261700;deny;negative
39438;1474339776220344324;believer;positive
39439;989846614687662080;believer;negative
39440;1067677559813488642;deny;negative
39441;1517418530295230465;believer;positive
39442;988955301276766208;believer;neutral
39443;1501234078263173122;believer;positive
39444;989495849247035392;believer;neutral
39445;1460439100738080768;deny;positive
39446;1421012700180619267;believer;positive
39447;1456943427816415236;believer;neutral
39448;1514624214233653249;believer;neutral
39449;1502720155562004489;believer;positive
39450;1434163904423383041;believer;neutral
39451;1460601341504593924;deny;negative
39452;1457338254898831365;believer;positive
39453;1454076804759572491;believer;positive
39454;1069663663928291328;believer;neutral
39455;1516796113654849539;believer;negative
39456;1455327814551408642;believer;neutral
39457;1431669443617247232;believer;positive
39458;1456500084456132611;believer;positive
39459;1443893692591378467;deny;negative
39460;832274599954018304;believer;negative
39461;1456728924998803460;believer;neutral
39462;1032115451520856065;believer;positive
39463;1424938763671810054;believer;positive
39464;1456099780292055046;believer;negative
39465;1031934298645917696;believer;negative
39466;1442851617821319172;believer;negative
39467;1454788400385597445;believer;positive
39468;1433461716436799491;believer;neutral
39469;1035557829934047234;believer;negative
39470;1034042997401427968;believer;neutral
39471;1425767358203895809;believer;positive
39472;1432640730200170497;believer;positive
39473;984668009078734848;believer;neutral
39474;1032982575298441216;believer;positive
39475;1517315227125116928;believer;neutral
39476;1035548708421738498;believer;positive
39477;987762344708202503;believer;neutral
39478;1423365330626306051;believer;negative
39479;1469878753736093698;believer;negative
39480;1456710919640129536;believer;positive
39481;1513732382469365763;believer;neutral
39482;1428683207843663873;believer;neutral
39483;1431948129696354306;deny;negative
39484;1069655455549587461;believer;negative
39485;1440331500294066180;believer;neutral
39486;689717770154455040;believer;neutral
39487;557938184273686528;deny;negative
39488;777190728137056256;deny;neutral
39489;1428188389056999425;believer;negative
39490;1424747359343415300;believer;positive
39491;1514228003257126921;deny;neutral
39492;990951286311931905;believer;negative
39493;988602005345128448;believer;neutral
39494;989091381498011650;believer;neutral
39495;1067806990913564673;believer;positive
39496;1458599025884770304;believer;positive
39497;874203383950974976;believer;neutral
39498;1477910945972342784;believer;neutral
39499;1476918729380442116;believer;neutral
39500;1424888546884669442;believer;positive
39501;1513537206484291587;believer;positive
39502;1454387594863730695;deny;negative
39503;1031158140413390848;believer;neutral
39504;1460664784647442434;believer;neutral
39505;1424663310100803591;believer;neutral
39506;825318059434872832;believer;neutral
39507;1514605657843896329;believer;positive
39508;1441418671923081217;believer;neutral
39509;936868698706472960;believer;positive
39510;988182732177100800;believer;positive
39511;1449808644158201858;believer;positive
39512;1069274005306138624;believer;positive
39513;989163178440445952;believer;neutral
39514;1032098054843916288;believer;negative
39515;990242024736612353;believer;positive
39516;549993341178216448;deny;negative
39517;1458427606039207947;deny;negative
39518;1517546430667182080;believer;negative
39519;987552530161782785;believer;negative
39520;951305323356172289;believer;positive
39521;1433239170223247361;believer;neutral
39522;875524134209548288;believer;positive
39523;953721915830620162;believer;positive
39524;824097081199628288;believer;negative
39525;1452353344106795013;believer;positive
39526;1505180647576551425;believer;positive
39527;1459450455847755777;deny;neutral
39528;1423363903631806472;believer;negative
39529;1034818475313778688;believer;neutral
39530;1067787766325538817;believer;positive
39531;1435272792606445575;believer;negative
39532;1067403261852835840;believer;positive
39533;545685008346660864;deny;negative
39534;1067863641867739136;believer;negative
39535;1029661669704822784;believer;neutral
39536;829040308067250176;deny;negative
39537;856109738047676416;believer;positive
39538;1467467287326339074;believer;neutral
39539;643037911861055488;deny;negative
39540;1441065305418108936;believer;positive
39541;1515538013266186243;believer;positive
39542;1424732008148836354;deny;negative
39543;990078858425610240;believer;negative
39544;1514451762090246149;believer;negative
39545;989754669416071169;believer;positive
39546;1035752681682292736;deny;positive
39547;1452552508291813382;believer;positive
39548;1030644076410851333;believer;negative
39549;584021320519786496;believer;neutral
39550;1454274230242234370;believer;negative
39551;1032262990177792000;believer;negative
39552;1438743059055845376;deny;positive
39553;986415937439006720;believer;positive
39554;1432670349972447235;deny;negative
39555;990245987171127297;believer;negative
39556;1034097193773355008;believer;positive
39557;1032080730635915264;deny;negative
39558;1428304024734928897;believer;neutral
39559;981268999286788096;believer;positive
39560;1430541206077906951;deny;neutral
39561;987004196103782400;believer;neutral
39562;982780493249724417;believer;positive
39563;1432008343791587332;believer;positive
39564;641209499013935104;believer;neutral
39565;1441396753710915589;believer;positive
39566;1444441075117088782;believer;positive
39567;1501383960089088005;believer;neutral
39568;984181575356243968;believer;positive
39569;1030435617304457217;believer;positive
39570;1450412646252093445;deny;negative
39571;984266124320755712;believer;negative
39572;1476933915554287625;believer;positive
39573;961369674746245120;believer;positive
39574;1427993363408736260;believer;neutral
39575;1454361746613866499;believer;positive
39576;1447234359547686921;believer;negative
39577;1031224968955277312;believer;positive
39578;1068919891321856000;believer;positive
39579;983144859803451392;believer;positive
39580;1440014760917934080;believer;positive
39581;1426080934940581891;believer;positive
39582;1069029895743901696;believer;positive
39583;1470675353391669249;believer;neutral
39584;1422443222354309158;believer;neutral
39585;990044372686303232;believer;neutral
39586;982145763143643139;believer;negative
39587;989291109590491136;believer;positive
39588;1467731029326766082;believer;negative
39589;1501976970636242955;believer;positive
39590;1424738451052711941;believer;neutral
39591;481185243764756480;deny;negative
39592;1468867484128321537;believer;negative
39593;1442960343655800833;believer;positive
39594;1034213319496806400;believer;positive
39595;1436339932184731650;believer;negative
39596;1500507923214127107;believer;neutral
39597;830408886259744768;believer;positive
39598;608283672232509440;deny;neutral
39599;1069936274553765891;believer;neutral
39600;1498596220369256451;believer;positive
39601;1456708508011929610;believer;neutral
39602;1437086639881433093;believer;positive
39603;1453600680866979844;believer;positive
